datetime,date,hour,day_of_week,month,is_weekend,is_holiday_season,visitors
2025-01-14 10:00:00,2025-01-14,10,1,1,0,0,1354
2025-01-14 11:00:00,2025-01-14,11,1,1,0,0,1386
2025-01-14 12:00:00,2025-01-14,12,1,1,0,0,1489
2025-01-14 13:00:00,2025-01-14,13,1,1,0,0,1950
2025-01-14 14:00:00,2025-01-14,14,1,1,0,0,2163
2025-01-14 15:00:00,2025-01-14,15,1,1,0,0,1738
2025-01-14 16:00:00,2025-01-14,16,1,1,0,0,2231
2025-01-14 17:00:00,2025-01-14,17,1,1,0,0,1740
2025-01-14 18:00:00,2025-01-14,18,1,1,0,0,2117
2025-01-14 19:00:00,2025-01-14,19,1,1,0,0,1567
2025-01-14 20:00:00,2025-01-14,20,1,1,0,0,1246
2025-01-14 21:00:00,2025-01-14,21,1,1,0,0,1702
2025-01-14 22:00:00,2025-01-14,22,1,1,0,0,1846
2025-01-14 23:00:00,2025-01-14,23,1,1,0,0,476
2025-01-15 09:00:00,2025-01-15,9,2,1,0,0,891
2025-01-15 10:00:00,2025-01-15,10,2,1,0,0,1146
2025-01-15 11:00:00,2025-01-15,11,2,1,0,0,1485
2025-01-15 12:00:00,2025-01-15,12,2,1,0,0,1629
2025-01-15 13:00:00,2025-01-15,13,2,1,0,0,1908
2025-01-15 14:00:00,2025-01-15,14,2,1,0,0,1608
2025-01-15 15:00:00,2025-01-15,15,2,1,0,0,2457
2025-01-15 16:00:00,2025-01-15,16,2,1,0,0,2222
2025-01-15 17:00:00,2025-01-15,17,2,1,0,0,1805
2025-01-15 18:00:00,2025-01-15,18,2,1,0,0,2157
2025-01-15 19:00:00,2025-01-15,19,2,1,0,0,1490
2025-01-15 20:00:00,2025-01-15,20,2,1,0,0,1637
2025-01-15 21:00:00,2025-01-15,21,2,1,0,0,2062
2025-01-15 22:00:00,2025-01-15,22,2,1,0,0,1959
2025-01-15 23:00:00,2025-01-15,23,2,1,0,0,465
2025-01-16 09:00:00,2025-01-16,9,3,1,0,0,848
2025-01-16 10:00:00,2025-01-16,10,3,1,0,0,1241
2025-01-16 11:00:00,2025-01-16,11,3,1,0,0,1428
2025-01-16 12:00:00,2025-01-16,12,3,1,0,0,1873
2025-01-16 13:00:00,2025-01-16,13,3,1,0,0,1535
2025-01-16 14:00:00,2025-01-16,14,3,1,0,0,2033
2025-01-16 15:00:00,2025-01-16,15,3,1,0,0,2654
2025-01-16 16:00:00,2025-01-16,16,3,1,0,0,1948
2025-01-16 17:00:00,2025-01-16,17,3,1,0,0,1846
2025-01-16 18:00:00,2025-01-16,18,3,1,0,0,1163
2025-01-16 19:00:00,2025-01-16,19,3,1,0,0,881
2025-01-16 20:00:00,2025-01-16,20,3,1,0,0,962
2025-01-16 21:00:00,2025-01-16,21,3,1,0,0,1818
2025-01-16 22:00:00,2025-01-16,22,3,1,0,0,1900
2025-01-16 23:00:00,2025-01-16,23,3,1,0,0,441
2025-01-17 09:00:00,2025-01-17,9,4,1,0,0,878
2025-01-17 10:00:00,2025-01-17,10,4,1,0,0,1183
2025-01-17 11:00:00,2025-01-17,11,4,1,0,0,1655
2025-01-17 12:00:00,2025-01-17,12,4,1,0,0,1716
2025-01-17 13:00:00,2025-01-17,13,4,1,0,0,1853
2025-01-17 14:00:00,2025-01-17,14,4,1,0,0,2073
2025-01-17 15:00:00,2025-01-17,15,4,1,0,0,2352
2025-01-17 16:00:00,2025-01-17,16,4,1,0,0,2509
2025-01-17 17:00:00,2025-01-17,17,4,1,0,0,1840
2025-01-17 18:00:00,2025-01-17,18,4,1,0,0,1777
2025-01-17 19:00:00,2025-01-17,19,4,1,0,0,1534
2025-01-17 20:00:00,2025-01-17,20,4,1,0,0,1153
2025-01-17 21:00:00,2025-01-17,21,4,1,0,0,1874
2025-01-17 22:00:00,2025-01-17,22,4,1,0,0,1541
2025-01-17 23:00:00,2025-01-17,23,4,1,0,0,349
2025-01-18 09:00:00,2025-01-18,9,5,1,1,0,1260
2025-01-18 10:00:00,2025-01-18,10,5,1,1,0,1516
2025-01-18 11:00:00,2025-01-18,11,5,1,1,0,2039
2025-01-18 12:00:00,2025-01-18,12,5,1,1,0,1656
2025-01-18 13:00:00,2025-01-18,13,5,1,1,0,2372
2025-01-18 14:00:00,2025-01-18,14,5,1,1,0,2880
2025-01-18 15:00:00,2025-01-18,15,5,1,1,0,2530
2025-01-18 16:00:00,2025-01-18,16,5,1,1,0,3380
2025-01-18 17:00:00,2025-01-18,17,5,1,1,0,2250
2025-01-18 18:00:00,2025-01-18,18,5,1,1,0,2315
2025-01-18 19:00:00,2025-01-18,19,5,1,1,0,1741
2025-01-18 20:00:00,2025-01-18,20,5,1,1,0,2697
2025-01-18 21:00:00,2025-01-18,21,5,1,1,0,2424
2025-01-18 22:00:00,2025-01-18,22,5,1,1,0,1657
2025-01-18 23:00:00,2025-01-18,23,5,1,1,0,661
2025-01-19 09:00:00,2025-01-19,9,6,1,1,0,1211
2025-01-19 10:00:00,2025-01-19,10,6,1,1,0,1688
2025-01-19 11:00:00,2025-01-19,11,6,1,1,0,1756
2025-01-19 12:00:00,2025-01-19,12,6,1,1,0,1971
2025-01-19 13:00:00,2025-01-19,13,6,1,1,0,2721
2025-01-19 14:00:00,2025-01-19,14,6,1,1,0,1950
2025-01-19 15:00:00,2025-01-19,15,6,1,1,0,3193
2025-01-19 16:00:00,2025-01-19,16,6,1,1,0,2868
2025-01-19 17:00:00,2025-01-19,17,6,1,1,0,2753
2025-01-19 18:00:00,2025-01-19,18,6,1,1,0,1909
2025-01-19 19:00:00,2025-01-19,19,6,1,1,0,2442
2025-01-19 20:00:00,2025-01-19,20,6,1,1,0,2474
2025-01-19 21:00:00,2025-01-19,21,6,1,1,0,2735
2025-01-19 22:00:00,2025-01-19,22,6,1,1,0,2271
2025-01-19 23:00:00,2025-01-19,23,6,1,1,0,621
2025-01-20 09:00:00,2025-01-20,9,0,1,0,0,754
2025-01-20 10:00:00,2025-01-20,10,0,1,0,0,1241
2025-01-20 11:00:00,2025-01-20,11,0,1,0,0,1411
2025-01-20 12:00:00,2025-01-20,12,0,1,0,0,1762
2025-01-20 13:00:00,2025-01-20,13,0,1,0,0,2157
2025-01-20 14:00:00,2025-01-20,14,0,1,0,0,1828
2025-01-20 15:00:00,2025-01-20,15,0,1,0,0,2019
2025-01-20 16:00:00,2025-01-20,16,0,1,0,0,2263
2025-01-20 17:00:00,2025-01-20,17,0,1,0,0,2491
2025-01-20 18:00:00,2025-01-20,18,0,1,0,0,1727
2025-01-20 19:00:00,2025-01-20,19,0,1,0,0,1579
2025-01-20 20:00:00,2025-01-20,20,0,1,0,0,1845
2025-01-20 21:00:00,2025-01-20,21,0,1,0,0,2305
2025-01-20 22:00:00,2025-01-20,22,0,1,0,0,1477
2025-01-20 23:00:00,2025-01-20,23,0,1,0,0,449
2025-01-21 09:00:00,2025-01-21,9,1,1,0,0,719
2025-01-21 10:00:00,2025-01-21,10,1,1,0,0,823
2025-01-21 11:00:00,2025-01-21,11,1,1,0,0,1527
2025-01-21 12:00:00,2025-01-21,12,1,1,0,0,1786
2025-01-21 13:00:00,2025-01-21,13,1,1,0,0,1922
2025-01-21 14:00:00,2025-01-21,14,1,1,0,0,2118
2025-01-21 15:00:00,2025-01-21,15,1,1,0,0,3017
2025-01-21 16:00:00,2025-01-21,16,1,1,0,0,2079
2025-01-21 17:00:00,2025-01-21,17,1,1,0,0,2112
2025-01-21 18:00:00,2025-01-21,18,1,1,0,0,1619
2025-01-21 19:00:00,2025-01-21,19,1,1,0,0,1526
2025-01-21 20:00:00,2025-01-21,20,1,1,0,0,1816
2025-01-21 21:00:00,2025-01-21,21,1,1,0,0,1777
2025-01-21 22:00:00,2025-01-21,22,1,1,0,0,2278
2025-01-21 23:00:00,2025-01-21,23,1,1,0,0,506
2025-01-22 09:00:00,2025-01-22,9,2,1,0,0,909
2025-01-22 10:00:00,2025-01-22,10,2,1,0,0,851
2025-01-22 11:00:00,2025-01-22,11,2,1,0,0,1410
2025-01-22 12:00:00,2025-01-22,12,2,1,0,0,2326
2025-01-22 13:00:00,2025-01-22,13,2,1,0,0,1935
2025-01-22 14:00:00,2025-01-22,14,2,1,0,0,2429
2025-01-22 15:00:00,2025-01-22,15,2,1,0,0,1806
2025-01-22 16:00:00,2025-01-22,16,2,1,0,0,2202
2025-01-22 17:00:00,2025-01-22,17,2,1,0,0,1789
2025-01-22 18:00:00,2025-01-22,18,2,1,0,0,1243
2025-01-22 19:00:00,2025-01-22,19,2,1,0,0,1595
2025-01-22 20:00:00,2025-01-22,20,2,1,0,0,1687
2025-01-22 21:00:00,2025-01-22,21,2,1,0,0,1909
2025-01-22 22:00:00,2025-01-22,22,2,1,0,0,1589
2025-01-22 23:00:00,2025-01-22,23,2,1,0,0,430
2025-01-23 09:00:00,2025-01-23,9,3,1,0,0,898
2025-01-23 10:00:00,2025-01-23,10,3,1,0,0,1215
2025-01-23 11:00:00,2025-01-23,11,3,1,0,0,1277
2025-01-23 12:00:00,2025-01-23,12,3,1,0,0,2009
2025-01-23 13:00:00,2025-01-23,13,3,1,0,0,1848
2025-01-23 14:00:00,2025-01-23,14,3,1,0,0,1714
2025-01-23 15:00:00,2025-01-23,15,3,1,0,0,2171
2025-01-23 16:00:00,2025-01-23,16,3,1,0,0,2154
2025-01-23 17:00:00,2025-01-23,17,3,1,0,0,2029
2025-01-23 18:00:00,2025-01-23,18,3,1,0,0,2043
2025-01-23 19:00:00,2025-01-23,19,3,1,0,0,1432
2025-01-23 20:00:00,2025-01-23,20,3,1,0,0,1843
2025-01-23 21:00:00,2025-01-23,21,3,1,0,0,1622
2025-01-23 22:00:00,2025-01-23,22,3,1,0,0,2054
2025-01-23 23:00:00,2025-01-23,23,3,1,0,0,453
2025-01-24 09:00:00,2025-01-24,9,4,1,0,0,849
2025-01-24 10:00:00,2025-01-24,10,4,1,0,0,908
2025-01-24 11:00:00,2025-01-24,11,4,1,0,0,1730
2025-01-24 12:00:00,2025-01-24,12,4,1,0,0,1497
2025-01-24 13:00:00,2025-01-24,13,4,1,0,0,1849
2025-01-24 14:00:00,2025-01-24,14,4,1,0,0,2237
2025-01-24 15:00:00,2025-01-24,15,4,1,0,0,1884
2025-01-24 16:00:00,2025-01-24,16,4,1,0,0,1761
2025-01-24 17:00:00,2025-01-24,17,4,1,0,0,1483
2025-01-24 18:00:00,2025-01-24,18,4,1,0,0,1908
2025-01-24 19:00:00,2025-01-24,19,4,1,0,0,1378
2025-01-24 20:00:00,2025-01-24,20,4,1,0,0,2526
2025-01-24 21:00:00,2025-01-24,21,4,1,0,0,1646
2025-01-24 22:00:00,2025-01-24,22,4,1,0,0,1663
2025-01-24 23:00:00,2025-01-24,23,4,1,0,0,414
2025-01-25 09:00:00,2025-01-25,9,5,1,1,0,1242
2025-01-25 10:00:00,2025-01-25,10,5,1,1,0,1500
2025-01-25 11:00:00,2025-01-25,11,5,1,1,0,2137
2025-01-25 12:00:00,2025-01-25,12,5,1,1,0,2093
2025-01-25 13:00:00,2025-01-25,13,5,1,1,0,2241
2025-01-25 14:00:00,2025-01-25,14,5,1,1,0,2271
2025-01-25 15:00:00,2025-01-25,15,5,1,1,0,1524
2025-01-25 16:00:00,2025-01-25,16,5,1,1,0,2716
2025-01-25 17:00:00,2025-01-25,17,5,1,1,0,2590
2025-01-25 18:00:00,2025-01-25,18,5,1,1,0,2191
2025-01-25 19:00:00,2025-01-25,19,5,1,1,0,2287
2025-01-25 20:00:00,2025-01-25,20,5,1,1,0,2896
2025-01-25 21:00:00,2025-01-25,21,5,1,1,0,2423
2025-01-25 22:00:00,2025-01-25,22,5,1,1,0,1981
2025-01-25 23:00:00,2025-01-25,23,5,1,1,0,558
2025-01-26 09:00:00,2025-01-26,9,6,1,1,0,1120
2025-01-26 10:00:00,2025-01-26,10,6,1,1,0,1464
2025-01-26 11:00:00,2025-01-26,11,6,1,1,0,1824
2025-01-26 12:00:00,2025-01-26,12,6,1,1,0,2185
2025-01-26 13:00:00,2025-01-26,13,6,1,1,0,2562
2025-01-26 14:00:00,2025-01-26,14,6,1,1,0,2675
2025-01-26 15:00:00,2025-01-26,15,6,1,1,0,3044
2025-01-26 16:00:00,2025-01-26,16,6,1,1,0,3021
2025-01-26 17:00:00,2025-01-26,17,6,1,1,0,2393
2025-01-26 18:00:00,2025-01-26,18,6,1,1,0,2733
2025-01-26 19:00:00,2025-01-26,19,6,1,1,0,1756
2025-01-26 20:00:00,2025-01-26,20,6,1,1,0,2034
2025-01-26 21:00:00,2025-01-26,21,6,1,1,0,2639
2025-01-26 22:00:00,2025-01-26,22,6,1,1,0,2276
2025-01-26 23:00:00,2025-01-26,23,6,1,1,0,622
2025-01-27 09:00:00,2025-01-27,9,0,1,0,0,636
2025-01-27 10:00:00,2025-01-27,10,0,1,0,0,1374
2025-01-27 11:00:00,2025-01-27,11,0,1,0,0,1593
2025-01-27 12:00:00,2025-01-27,12,0,1,0,0,1440
2025-01-27 13:00:00,2025-01-27,13,0,1,0,0,1637
2025-01-27 14:00:00,2025-01-27,14,0,1,0,0,2576
2025-01-27 15:00:00,2025-01-27,15,0,1,0,0,1403
2025-01-27 16:00:00,2025-01-27,16,0,1,0,0,1930
2025-01-27 17:00:00,2025-01-27,17,0,1,0,0,1449
2025-01-27 18:00:00,2025-01-27,18,0,1,0,0,1682
2025-01-27 19:00:00,2025-01-27,19,0,1,0,0,1434
2025-01-27 20:00:00,2025-01-27,20,0,1,0,0,1421
2025-01-27 21:00:00,2025-01-27,21,0,1,0,0,1556
2025-01-27 22:00:00,2025-01-27,22,0,1,0,0,1070
2025-01-27 23:00:00,2025-01-27,23,0,1,0,0,468
2025-01-28 09:00:00,2025-01-28,9,1,1,0,0,1002
2025-01-28 10:00:00,2025-01-28,10,1,1,0,0,668
2025-01-28 11:00:00,2025-01-28,11,1,1,0,0,1666
2025-01-28 12:00:00,2025-01-28,12,1,1,0,0,1764
2025-01-28 13:00:00,2025-01-28,13,1,1,0,0,2251
2025-01-28 14:00:00,2025-01-28,14,1,1,0,0,2127
2025-01-28 15:00:00,2025-01-28,15,1,1,0,0,1534
2025-01-28 16:00:00,2025-01-28,16,1,1,0,0,2106
2025-01-28 17:00:00,2025-01-28,17,1,1,0,0,2243
2025-01-28 18:00:00,2025-01-28,18,1,1,0,0,1568
2025-01-28 19:00:00,2025-01-28,19,1,1,0,0,1406
2025-01-28 20:00:00,2025-01-28,20,1,1,0,0,1830
2025-01-28 21:00:00,2025-01-28,21,1,1,0,0,1219
2025-01-28 22:00:00,2025-01-28,22,1,1,0,0,2245
2025-01-28 23:00:00,2025-01-28,23,1,1,0,0,396
2025-01-29 09:00:00,2025-01-29,9,2,1,0,0,948
2025-01-29 10:00:00,2025-01-29,10,2,1,0,0,1165
2025-01-29 11:00:00,2025-01-29,11,2,1,0,0,1697
2025-01-29 12:00:00,2025-01-29,12,2,1,0,0,1842
2025-01-29 13:00:00,2025-01-29,13,2,1,0,0,1934
2025-01-29 14:00:00,2025-01-29,14,2,1,0,0,1915
2025-01-29 15:00:00,2025-01-29,15,2,1,0,0,2410
2025-01-29 16:00:00,2025-01-29,16,2,1,0,0,1663
2025-01-29 17:00:00,2025-01-29,17,2,1,0,0,2144
2025-01-29 18:00:00,2025-01-29,18,2,1,0,0,1525
2025-01-29 19:00:00,2025-01-29,19,2,1,0,0,1696
2025-01-29 20:00:00,2025-01-29,20,2,1,0,0,1906
2025-01-29 21:00:00,2025-01-29,21,2,1,0,0,2014
2025-01-29 22:00:00,2025-01-29,22,2,1,0,0,1888
2025-01-29 23:00:00,2025-01-29,23,2,1,0,0,350
2025-01-30 09:00:00,2025-01-30,9,3,1,0,0,802
2025-01-30 10:00:00,2025-01-30,10,3,1,0,0,1272
2025-01-30 11:00:00,2025-01-30,11,3,1,0,0,1504
2025-01-30 12:00:00,2025-01-30,12,3,1,0,0,2005
2025-01-30 13:00:00,2025-01-30,13,3,1,0,0,2086
2025-01-30 14:00:00,2025-01-30,14,3,1,0,0,1896
2025-01-30 15:00:00,2025-01-30,15,3,1,0,0,1989
2025-01-30 16:00:00,2025-01-30,16,3,1,0,0,2172
2025-01-30 17:00:00,2025-01-30,17,3,1,0,0,1437
2025-01-30 18:00:00,2025-01-30,18,3,1,0,0,2109
2025-01-30 19:00:00,2025-01-30,19,3,1,0,0,1552
2025-01-30 20:00:00,2025-01-30,20,3,1,0,0,2145
2025-01-30 21:00:00,2025-01-30,21,3,1,0,0,1515
2025-01-30 22:00:00,2025-01-30,22,3,1,0,0,2149
2025-01-30 23:00:00,2025-01-30,23,3,1,0,0,563
2025-01-31 09:00:00,2025-01-31,9,4,1,0,0,752
2025-01-31 10:00:00,2025-01-31,10,4,1,0,0,1286
2025-01-31 11:00:00,2025-01-31,11,4,1,0,0,1474
2025-01-31 12:00:00,2025-01-31,12,4,1,0,0,1431
2025-01-31 13:00:00,2025-01-31,13,4,1,0,0,2108
2025-01-31 14:00:00,2025-01-31,14,4,1,0,0,2360
2025-01-31 15:00:00,2025-01-31,15,4,1,0,0,2041
2025-01-31 16:00:00,2025-01-31,16,4,1,0,0,2445
2025-01-31 17:00:00,2025-01-31,17,4,1,0,0,1592
2025-01-31 18:00:00,2025-01-31,18,4,1,0,0,1009
2025-01-31 19:00:00,2025-01-31,19,4,1,0,0,1049
2025-01-31 20:00:00,2025-01-31,20,4,1,0,0,1875
2025-01-31 21:00:00,2025-01-31,21,4,1,0,0,1709
2025-01-31 22:00:00,2025-01-31,22,4,1,0,0,2051
2025-01-31 23:00:00,2025-01-31,23,4,1,0,0,472
2025-02-01 09:00:00,2025-02-01,9,5,2,1,0,908
2025-02-01 10:00:00,2025-02-01,10,5,2,1,0,1067
2025-02-01 11:00:00,2025-02-01,11,5,2,1,0,1455
2025-02-01 12:00:00,2025-02-01,12,5,2,1,0,1530
2025-02-01 13:00:00,2025-02-01,13,5,2,1,0,2283
2025-02-01 14:00:00,2025-02-01,14,5,2,1,0,1782
2025-02-01 15:00:00,2025-02-01,15,5,2,1,0,2536
2025-02-01 16:00:00,2025-02-01,16,5,2,1,0,1983
2025-02-01 17:00:00,2025-02-01,17,5,2,1,0,1529
2025-02-01 18:00:00,2025-02-01,18,5,2,1,0,1882
2025-02-01 19:00:00,2025-02-01,19,5,2,1,0,1377
2025-02-01 20:00:00,2025-02-01,20,5,2,1,0,1897
2025-02-01 21:00:00,2025-02-01,21,5,2,1,0,1974
2025-02-01 22:00:00,2025-02-01,22,5,2,1,0,1791
2025-02-01 23:00:00,2025-02-01,23,5,2,1,0,379
2025-02-02 09:00:00,2025-02-02,9,6,2,1,0,919
2025-02-02 10:00:00,2025-02-02,10,6,2,1,0,1084
2025-02-02 11:00:00,2025-02-02,11,6,2,1,0,1028
2025-02-02 12:00:00,2025-02-02,12,6,2,1,0,1199
2025-02-02 13:00:00,2025-02-02,13,6,2,1,0,1930
2025-02-02 14:00:00,2025-02-02,14,6,2,1,0,1276
2025-02-02 15:00:00,2025-02-02,15,6,2,1,0,2426
2025-02-02 16:00:00,2025-02-02,16,6,2,1,0,2122
2025-02-02 17:00:00,2025-02-02,17,6,2,1,0,1885
2025-02-02 18:00:00,2025-02-02,18,6,2,1,0,1711
2025-02-02 19:00:00,2025-02-02,19,6,2,1,0,1194
2025-02-02 20:00:00,2025-02-02,20,6,2,1,0,2056
2025-02-02 21:00:00,2025-02-02,21,6,2,1,0,2132
2025-02-02 22:00:00,2025-02-02,22,6,2,1,0,1802
2025-02-02 23:00:00,2025-02-02,23,6,2,1,0,340
2025-02-03 09:00:00,2025-02-03,9,0,2,0,0,568
2025-02-03 10:00:00,2025-02-03,10,0,2,0,0,726
2025-02-03 11:00:00,2025-02-03,11,0,2,0,0,1010
2025-02-03 12:00:00,2025-02-03,12,0,2,0,0,1260
2025-02-03 13:00:00,2025-02-03,13,0,2,0,0,1293
2025-02-03 14:00:00,2025-02-03,14,0,2,0,0,1557
2025-02-03 15:00:00,2025-02-03,15,0,2,0,0,1555
2025-02-03 16:00:00,2025-02-03,16,0,2,0,0,1287
2025-02-03 17:00:00,2025-02-03,17,0,2,0,0,1441
2025-02-03 18:00:00,2025-02-03,18,0,2,0,0,1321
2025-02-03 19:00:00,2025-02-03,19,0,2,0,0,1026
2025-02-03 20:00:00,2025-02-03,20,0,2,0,0,1451
2025-02-03 21:00:00,2025-02-03,21,0,2,0,0,1088
2025-02-03 22:00:00,2025-02-03,22,0,2,0,0,1346
2025-02-03 23:00:00,2025-02-03,23,0,2,0,0,182
2025-02-04 09:00:00,2025-02-04,9,1,2,0,0,528
2025-02-04 10:00:00,2025-02-04,10,1,2,0,0,742
2025-02-04 11:00:00,2025-02-04,11,1,2,0,0,891
2025-02-04 12:00:00,2025-02-04,12,1,2,0,0,1119
2025-02-04 13:00:00,2025-02-04,13,1,2,0,0,1322
2025-02-04 14:00:00,2025-02-04,14,1,2,0,0,1126
2025-02-04 15:00:00,2025-02-04,15,1,2,0,0,1442
2025-02-04 16:00:00,2025-02-04,16,1,2,0,0,1184
2025-02-04 17:00:00,2025-02-04,17,1,2,0,0,1542
2025-02-04 18:00:00,2025-02-04,18,1,2,0,0,1077
2025-02-04 19:00:00,2025-02-04,19,1,2,0,0,998
2025-02-04 20:00:00,2025-02-04,20,1,2,0,0,1343
2025-02-04 21:00:00,2025-02-04,21,1,2,0,0,1305
2025-02-04 22:00:00,2025-02-04,22,1,2,0,0,1442
2025-02-04 23:00:00,2025-02-04,23,1,2,0,0,320
2025-02-05 09:00:00,2025-02-05,9,2,2,0,0,546
2025-02-05 10:00:00,2025-02-05,10,2,2,0,0,1012
2025-02-05 11:00:00,2025-02-05,11,2,2,0,0,1028
2025-02-05 12:00:00,2025-02-05,12,2,2,0,0,1176
2025-02-05 13:00:00,2025-02-05,13,2,2,0,0,1514
2025-02-05 14:00:00,2025-02-05,14,2,2,0,0,1506
2025-02-05 15:00:00,2025-02-05,15,2,2,0,0,1571
2025-02-05 16:00:00,2025-02-05,16,2,2,0,0,1900
2025-02-05 17:00:00,2025-02-05,17,2,2,0,0,1312
2025-02-05 18:00:00,2025-02-05,18,2,2,0,0,1152
2025-02-05 19:00:00,2025-02-05,19,2,2,0,0,1019
2025-02-05 20:00:00,2025-02-05,20,2,2,0,0,1007
2025-02-05 21:00:00,2025-02-05,21,2,2,0,0,1044
2025-02-05 22:00:00,2025-02-05,22,2,2,0,0,681
2025-02-05 23:00:00,2025-02-05,23,2,2,0,0,281
2025-02-06 09:00:00,2025-02-06,9,3,2,0,0,343
2025-02-06 10:00:00,2025-02-06,10,3,2,0,0,761
2025-02-06 11:00:00,2025-02-06,11,3,2,0,0,1066
2025-02-06 12:00:00,2025-02-06,12,3,2,0,0,1069
2025-02-06 13:00:00,2025-02-06,13,3,2,0,0,1124
2025-02-06 14:00:00,2025-02-06,14,3,2,0,0,1475
2025-02-06 15:00:00,2025-02-06,15,3,2,0,0,1158
2025-02-06 16:00:00,2025-02-06,16,3,2,0,0,1165
2025-02-06 17:00:00,2025-02-06,17,3,2,0,0,1490
2025-02-06 18:00:00,2025-02-06,18,3,2,0,0,1315
2025-02-06 19:00:00,2025-02-06,19,3,2,0,0,784
2025-02-06 20:00:00,2025-02-06,20,3,2,0,0,1461
2025-02-06 21:00:00,2025-02-06,21,3,2,0,0,1611
2025-02-06 22:00:00,2025-02-06,22,3,2,0,0,1220
2025-02-06 23:00:00,2025-02-06,23,3,2,0,0,306
2025-02-07 09:00:00,2025-02-07,9,4,2,0,0,579
2025-02-07 10:00:00,2025-02-07,10,4,2,0,0,803
2025-02-07 11:00:00,2025-02-07,11,4,2,0,0,1190
2025-02-07 12:00:00,2025-02-07,12,4,2,0,0,703
2025-02-07 13:00:00,2025-02-07,13,4,2,0,0,1217
2025-02-07 14:00:00,2025-02-07,14,4,2,0,0,1704
2025-02-07 15:00:00,2025-02-07,15,4,2,0,0,1683
2025-02-07 16:00:00,2025-02-07,16,4,2,0,0,1399
2025-02-07 17:00:00,2025-02-07,17,4,2,0,0,1496
2025-02-07 18:00:00,2025-02-07,18,4,2,0,0,1246
2025-02-07 19:00:00,2025-02-07,19,4,2,0,0,1186
2025-02-07 20:00:00,2025-02-07,20,4,2,0,0,1286
2025-02-07 21:00:00,2025-02-07,21,4,2,0,0,1431
2025-02-07 22:00:00,2025-02-07,22,4,2,0,0,1679
2025-02-07 23:00:00,2025-02-07,23,4,2,0,0,324
2025-02-08 09:00:00,2025-02-08,9,5,2,1,0,579
2025-02-08 10:00:00,2025-02-08,10,5,2,1,0,1177
2025-02-08 11:00:00,2025-02-08,11,5,2,1,0,1297
2025-02-08 12:00:00,2025-02-08,12,5,2,1,0,2080
2025-02-08 13:00:00,2025-02-08,13,5,2,1,0,1871
2025-02-08 14:00:00,2025-02-08,14,5,2,1,0,1910
2025-02-08 15:00:00,2025-02-08,15,5,2,1,0,1821
2025-02-08 16:00:00,2025-02-08,16,5,2,1,0,1564
2025-02-08 17:00:00,2025-02-08,17,5,2,1,0,2022
2025-02-08 18:00:00,2025-02-08,18,5,2,1,0,1520
2025-02-08 19:00:00,2025-02-08,19,5,2,1,0,1451
2025-02-08 20:00:00,2025-02-08,20,5,2,1,0,1409
2025-02-08 21:00:00,2025-02-08,21,5,2,1,0,1759
2025-02-08 22:00:00,2025-02-08,22,5,2,1,0,1814
2025-02-08 23:00:00,2025-02-08,23,5,2,1,0,492
2025-02-09 09:00:00,2025-02-09,9,6,2,1,0,747
2025-02-09 10:00:00,2025-02-09,10,6,2,1,0,917
2025-02-09 11:00:00,2025-02-09,11,6,2,1,0,1211
2025-02-09 12:00:00,2025-02-09,12,6,2,1,0,1357
2025-02-09 13:00:00,2025-02-09,13,6,2,1,0,2126
2025-02-09 14:00:00,2025-02-09,14,6,2,1,0,2342
2025-02-09 15:00:00,2025-02-09,15,6,2,1,0,2102
2025-02-09 16:00:00,2025-02-09,16,6,2,1,0,2264
2025-02-09 17:00:00,2025-02-09,17,6,2,1,0,1861
2025-02-09 18:00:00,2025-02-09,18,6,2,1,0,1598
2025-02-09 19:00:00,2025-02-09,19,6,2,1,0,1303
2025-02-09 20:00:00,2025-02-09,20,6,2,1,0,1657
2025-02-09 21:00:00,2025-02-09,21,6,2,1,0,1401
2025-02-09 22:00:00,2025-02-09,22,6,2,1,0,1243
2025-02-09 23:00:00,2025-02-09,23,6,2,1,0,406
2025-02-10 09:00:00,2025-02-10,9,0,2,0,0,664
2025-02-10 10:00:00,2025-02-10,10,0,2,0,0,811
2025-02-10 11:00:00,2025-02-10,11,0,2,0,0,985
2025-02-10 12:00:00,2025-02-10,12,0,2,0,0,1072
2025-02-10 13:00:00,2025-02-10,13,0,2,0,0,1369
2025-02-10 14:00:00,2025-02-10,14,0,2,0,0,1592
2025-02-10 15:00:00,2025-02-10,15,0,2,0,0,1294
2025-02-10 16:00:00,2025-02-10,16,0,2,0,0,1478
2025-02-10 17:00:00,2025-02-10,17,0,2,0,0,1395
2025-02-10 18:00:00,2025-02-10,18,0,2,0,0,1094
2025-02-10 19:00:00,2025-02-10,19,0,2,0,0,934
2025-02-10 20:00:00,2025-02-10,20,0,2,0,0,1310
2025-02-10 21:00:00,2025-02-10,21,0,2,0,0,1101
2025-02-10 22:00:00,2025-02-10,22,0,2,0,0,1328
2025-02-10 23:00:00,2025-02-10,23,0,2,0,0,270
2025-02-11 09:00:00,2025-02-11,9,1,2,0,0,687
2025-02-11 10:00:00,2025-02-11,10,1,2,0,0,1028
2025-02-11 11:00:00,2025-02-11,11,1,2,0,0,901
2025-02-11 12:00:00,2025-02-11,12,1,2,0,0,1274
2025-02-11 13:00:00,2025-02-11,13,1,2,0,0,1238
2025-02-11 14:00:00,2025-02-11,14,1,2,0,0,1645
